gameid	url	league	split	date	week	game	patchno	playerid	side	position	player	team	champion	ban1	ban2	ban3	ban4	ban5	gamelength	result	k	d	a	teamkills	teamdeaths	doubles	triples	quadras	pentas	fb	fbassist	fbvictim	fbtime	kpm	okpm	ckpm	fd	fdtime	teamdragkills	oppdragkills	elementals	oppelementals	firedrakes	waterdrakes	earthdrakes	airdrakes	elders	oppelders	herald	heraldtime	ft	fttime	firstmidouter	firsttothreetowers	teamtowerkills	opptowerkills	fbaron	fbarontime	teambaronkills	oppbaronkills	dmgtochamps	dmgtochampsperminute	dmgshare	earnedgoldshare	wards	wpm	wardshare	wardkills	wcpm	visionwards	visionwardbuys	visiblewardclearrate	invisiblewardclearrate	totalgold	earnedgpm	goldspent	gspd	minionkills	monsterkills	monsterkillsownjungle	monsterkillsenemyjungle	cspm	goldat10	oppgoldat10	gdat10	goldat15	oppgoldat15	gdat15	xpat10	oppxpat10	xpdat10	csat10	oppcsat10	csdat10	csat15	oppcsat15	csdat15
1032020	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032020?gameHash=abb44a2c3c2ef09d&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	100	Blue	Team	Team	Redemption eSports	 	Irelia	Akali	Gragas	LeBlanc	Zoe	41.76666667	1	14	4	36	14	4	 	 	 	 	1	0	0	10.62061667	0.335195531	0.095770152	0.430965682	1	8.240083333	6	0	5	0	1	1	0	3	1	0	1	17.63971667	1	15.97586667	0	1	10	2	1	34.00361667	1	0	72262	1730.135674	 	 	148	3.543495611	1	75	1.795690343	64	67	0.638888889	0.3625	79098	1248.814046	72150	0.141934718	1145	273	155	21	33.95051875	15600	15956	-356	24254	24447	-193	19587	20098	-511	346	357	-11	550	566	-16
1032020	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032020?gameHash=abb44a2c3c2ef09d&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	200	Red	Team	Team	CNB e-Sports Club	 	Cassiopeia	Lucian	Camille	Morgana	Lissandra	41.76666667	0	4	14	10	4	14	 	 	 	 	0	0	1	10.62061667	0.095770152	0.335195531	0.430965682	0	8.240083333	0	6	0	5	0	0	0	0	0	1	0	17.63971667	0	15.97586667	1	0	2	10	0	34.00361667	0	1	68104	1630.582602	 	 	152	3.639265762	1	59	1.412609737	62	62	0.455882353	0.35	68574	996.8427773	62588	-0.141934718	1202	233	184	12	34.3575419	15956	15600	356	24447	24254	193	20098	19587	511	357	346	11	566	550	16
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	1	Blue	Top	Tay	INTZ e-Sports	Urgot	Morgana	Galio	Akali	Varus	Ashe	30.55	1	2	0	4	9	3	0	0	0	0	0	0	0	3.409183333	0.065466448	0	0.392798691	0	11.61936667	3	0	0	0	0	0	0	0	0	0	1		1	14.67818333	1	1	11	0	1	21.25468333	2	0	5255	172.0130933	0.157689422	0.210550041	17	0.556464812	0.168316832	10	0.327332242	7	7	 	 	12385	273.9797054	12175	0.103671706	251	16	7	0	8.739770867	3297	3412	-115	5326	5105	221	4833	4964	-131	91	97	-6	136	146	-10
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	2	Blue	Jungle	Shini	INTZ e-Sports	Gragas	Morgana	Galio	Akali	Varus	Ashe	30.55	1	0	2	8	9	3	0	0	0	0	0	1	0	3.409183333	0	0.032733224	0.392798691	1	11.61936667	3	0	3	0	1	0	2	0	0	0	1		1	14.67818333	1	1	11	0	1	21.25468333	2	0	8727	285.6628478	0.261875469	0.179005569	11	0.360065466	0.108910891	13	0.425531915	8	10	 	 	11131	232.9322422	10075	0.254545455	25	157	86	18	5.957446809	3527	3162	365	5147	4438	709	3809	3164	645	65	51	14	91	72	19
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	3	Blue	Middle	Envy	INTZ e-Sports	Lissandra	Morgana	Galio	Akali	Varus	Ashe	30.55	1	1	1	6	9	3	0	0	0	0	1	0	0	3.409183333	0.032733224	0.065466448	0.392798691	0	11.61936667	3	0	0	0	0	0	0	0	0	0	1		1	14.67818333	1	1	11	0	1	21.25468333	2	0	6357	208.0851064	0.190757689	0.20084018	19	0.62193126	0.188118812	6	0.196399345	9	10	 	 	11999	261.3446809	10750	-0.000743909	233	16	4	12	8.150572831	3902	3290	612	6372	5018	1354	4829	4299	530	88	64	24	158	114	44
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	4	Blue	ADC	WHITELOTUS	INTZ e-Sports	Kalista	Morgana	Galio	Akali	Varus	Ashe	30.55	1	5	0	2	9	3	1	0	0	0	0	0	0	3.409183333	0.163666121	0	0.392798691	0	11.61936667	3	0	0	0	0	0	0	0	0	0	1		1	14.67818333	1	1	11	0	1	21.25468333	2	0	8827	288.9361702	0.264876219	0.25381678	15	0.490998363	0.148514851	13	0.425531915	5	6	 	 	14105	330.2808511	11300	0.223862239	260	24	12	4	9.296235679	3504	3536	-32	6071	5251	820	3462	3232	230	96	84	12	152	130	22
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	5	Blue	Support	RedBert	INTZ e-Sports	Alistar	Morgana	Galio	Akali	Varus	Ashe	30.55	1	1	0	6	9	3	0	0	0	0	0	0	0	3.409183333	0.032733224	0	0.392798691	0	11.61936667	3	0	0	0	0	0	0	0	0	0	1		1	14.67818333	1	1	11	0	1	21.25468333	2	0	4159	136.1374795	0.1248012	0.15578743	39	1.276595745	0.386138614	9	0.294599018	11	11	 	 	10208	202.7194763	7375	0.31372549	62	0	0	0	2.029459902	2723	2555	168	4409	3599	810	2622	2565	57	13	16	-3	24	26	-2
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	6	Red	Top	fNb	ProGaming Esports	Viktor	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	0	0	1	3	9	0	0	0	0	0	0	0	3.409183333	0	0.065466448	0.392798691	0	11.61936667	0	3	0	0	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	13476	441.1129296	0.329615498	0.26105654	13	0.425531915	0.131313131	2	0.065466448	4	5	 	 	10962	227.4003273	10975	-0.103671706	297	8	4	0	9.983633388	3412	3297	115	5105	5326	-221	4964	4833	131	97	91	6	146	136	10
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	7	Red	Jungle	Lima	ProGaming Esports	Sejuani	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	1	3	1	3	9	0	0	0	0	0	0	0	3.409183333	0.032733224	0	0.392798691	0	11.61936667	0	3	0	3	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	3592	117.5777414	0.087858331	0.148585944	13	0.425531915	0.131313131	5	0.163666121	11	12	 	 	7969	129.4297872	7800	-0.254545455	15	112	97	0	4.157119476	3162	3527	-365	4438	5147	-709	3164	3809	-645	51	65	-14	72	91	-19
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	8	Red	Middle	Lynkotiko	ProGaming Esports	Irelia	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	2	4	1	3	9	0	0	0	0	0	0	1	3.409183333	0.065466448	0.032733224	0.392798691	0	11.61936667	0	3	0	0	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	4848	158.690671	0.118579395	0.263649413	11	0.360065466	0.111111111	8	0.261865794	4	4	 	 	11031	229.6589198	10758	0.000743909	259	8	5	0	8.739770867	3290	3902	-612	5018	6372	-1354	4299	4829	-530	64	88	-24	114	158	-44
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	9	Red	ADC	Luskka	ProGaming Esports	Ezreal	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	0	0	1	3	9	0	0	0	0	0	0	0	3.409183333	0	0.163666121	0.392798691	0	11.61936667	0	3	0	0	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	15354	502.5859247	0.375550338	0.221261565	19	0.62193126	0.191919192	5	0.163666121	10	11	 	 	9903	192.7358429	9025	-0.223862239	223	4	4	0	7.430441899	3536	3504	32	5251	6071	-820	3232	3462	-230	84	96	-12	130	152	-22
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	10	Red	Support	Wos	ProGaming Esports	Thresh	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	0	2	1	3	9	0	0	0	0	0	0	0	3.409183333	0	0.032733224	0.392798691	0	11.61936667	0	3	0	0	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	3614	118.2978723	0.088396439	0.105446538	43	1.407528642	0.434343434	11	0.360065466	12	13	 	 	6821	91.85204583	5375	-0.31372549	47	0	0	0	1.538461538	2555	2723	-168	3599	4409	-810	2565	2622	-57	16	13	3	26	24	2
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	100	Blue	Team	Team	INTZ e-Sports	 	Morgana	Galio	Akali	Varus	Ashe	30.55	1	9	3	26	9	3	 	 	 	 	1	1	0	3.409183333	0.294599018	0.098199673	0.392798691	1	11.61936667	3	0	3	0	1	0	2	0	0	0	1	17.13495	1	14.67818333	1	1	11	0	1	21.25468333	2	0	33325	1090.834697	 	 	101	3.306055646	1	51	1.669394435	40	44	0.6875	0.352941176	59828	1301.256956	51675	0.161952975	831	213	109	34	34.17348609	16953	15955	998	27325	23411	3914	19555	18224	1331	353	312	41	561	488	73
1032029	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032029?gameHash=cabe169cf642a98e&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	200	Red	Team	Team	ProGaming Esports	 	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	3	9	5	3	9	 	 	 	 	0	0	1	3.409183333	0.098199673	0.294599018	0.392798691	0	11.61936667	0	3	0	3	0	0	0	0	0	0	0	17.13495	0	14.67818333	0	0	0	11	0	21.25468333	0	2	40884	1338.265139	 	 	99	3.240589198	1	31	1.014729951	41	45	0.4	0.232142857	46686	871.0769231	43933	-0.161952975	841	132	110	0	31.84942717	15955	16953	-998	23411	27325	-3914	18224	19555	-1331	312	353	-41	488	561	-73
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	1	Blue	Top	Fitz	Uppercut esports	Urgot	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	2	1	2	9	12	0	0	0	0	0	0	0	5.353033333	0.056980057	0.028490028	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	6621	188.6324786	0.12026811	0.194207557	15	0.427350427	0.118110236	11	0.313390313	3	3	 	 	12015	212.0558405	11075	-0.058720421	261	14	1	0	7.834757835	3267	3272	-5	5039	4798	241	4531	4830	-299	89	88	1	134	120	14
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	2	Blue	Jungle	LeChase	Uppercut esports	Lee Sin	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	2	4	6	9	12	0	0	0	0	0	0	0	5.353033333	0.056980057	0	0.598290598	0	8.1186	3	2	1	2	0	1	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	7690	219.0883191	0.139686115	0.142623507	23	0.655270655	0.181102362	14	0.398860399	11	11	 	 	10038	155.7310541	9100	-0.005479452	28	129	106	0	4.472934473	2882	3115	-233	4040	4582	-542	3397	3279	118	54	62	-8	76	93	-17
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	3	Blue	Middle	Anyyy	Uppercut esports	Corki	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	4	2	4	9	12	0	0	0	0	0	0	1	5.353033333	0.113960114	0.085470085	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	20217	575.982906	0.367234615	0.289365388	18	0.512820513	0.141732283	15	0.427350427	4	4	 	 	15662	315.9589744	14933	0.177377611	338	45	31	8	10.91168091	3609	3576	33	5493	5575	-82	4733	5141	-408	95	84	11	158	143	15
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	4	Blue	ADC	Alternative	Uppercut esports	Varus	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	1	2	5	9	12	0	0	0	0	0	0	0	5.353033333	0.028490028	0.170940171	0.598290598	0	8.1186	3	2	2	0	2	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	17388	495.3846154	0.315846836	0.236189721	20	0.56980057	0.157480315	11	0.313390313	10	10	 	 	13624	257.8962963	13520	-0.013225569	280	39	28	0	9.088319088	3505	3216	289	5290	4842	448	3216	3468	-252	92	85	7	144	131	13
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	5	Blue	Support	Damage	Uppercut esports	Tahm Kench	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	0	3	3	9	12	0	0	0	0	0	0	0	5.353033333	0	0.056980057	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	3136	89.34472934	0.056964325	0.137613827	51	1.452991453	0.401574803	9	0.256410256	10	11	 	 	9846	150.2609687	7675	0.143106457	69	0	0	0	1.965811966	2539	2311	228	4003	3265	738	2782	2375	407	15	13	2	30	21	9
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	6	Red	Top	Robo	Flamengo eSports	Poppy	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	1	2	5	12	9	0	0	0	0	0	0	0	5.353033333	0.028490028	0.056980057	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	7522	214.3019943	0.167811886	0.190726756	16	0.455840456	0.125984252	6	0.170940171	4	5	 	 	11972	210.8307692	11745	0.058720421	261	9	5	0	7.692307692	3272	3267	5	4798	5039	-241	4830	4531	299	88	89	-1	120	134	-14
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	7	Red	Jungle	Shrimp	Flamengo eSports	Kha'zix	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	0	3	9	12	9	0	0	0	0	0	0	0	5.353033333	0	0.056980057	0.598290598	1	8.1186	2	3	2	1	0	0	2	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	8294	236.2962963	0.185034803	0.145906938	28	0.797720798	0.220472441	17	0.484330484	9	9	 	 	10233	161.2866097	9150	0.005479452	29	136	96	8	4.700854701	3115	2882	233	4582	4040	542	3279	3397	-118	62	54	8	93	76	17
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	8	Red	Middle	Goku	Flamengo eSports	Galio	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	3	2	8	12	9	0	0	0	0	1	0	0	5.353033333	0.085470085	0.113960114	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	12237	348.6324786	0.273001071	0.229773349	18	0.512820513	0.141732283	12	0.341880342	8	8	 	 	13487	253.9931624	12500	-0.177377611	288	20	16	0	8.774928775	3576	3609	-33	5575	5493	82	5141	4733	408	84	95	-11	143	158	-15
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	9	Red	ADC	brTT	Flamengo eSports	Kai'Sa	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	6	0	4	12	9	2	0	0	0	0	0	0	5.353033333	0.170940171	0.028490028	0.598290598	0	8.1186	2	3	0	2	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	13592	387.2364672	0.303230412	0.315315027	11	0.313390313	0.086614173	6	0.170940171	4	6	 	 	16806	348.551567	13700	0.013225569	302	29	21	0	9.43019943	3216	3505	-289	4842	5290	-448	3468	3216	252	85	92	-7	131	144	-13
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	10	Red	Support	Luci	Flamengo eSports	Alistar	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	2	2	7	12	9	0	0	0	0	0	0	0	5.353033333	0.056980057	0	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	3179	90.56980057	0.070921828	0.118277929	54	1.538461538	0.42519685	7	0.199430199	20	20	 	 	9161	130.7452991	6650	-0.143106457	40	0	0	0	1.13960114	2311	2539	-228	3265	4003	-738	2375	2782	-407	13	15	-2	21	30	-9
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	100	Blue	Team	Team	Uppercut esports	 	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	9	12	20	9	12	 	 	 	 	0	0	1	5.353033333	0.256410256	0.341880342	0.598290598	0	8.1186	3	2	3	2	2	1	0	0	0	0	0	11.60891667	1	15.92963333	1	1	4	7	0	27.60251667	0	1	55052	1568.433048	 	 	127	3.618233618	1	60	1.709401709	38	39	0.566037736	0.267857143	61185	1091.903134	56303	0.046488805	976	227	166	8	34.27350427	15802	15490	312	23865	23062	803	18659	19093	-434	345	332	13	542	508	34
1032034	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032034?gameHash=cd1cd564921cda28&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	200	Red	Team	Team	Flamengo eSports	 	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	12	9	33	12	9	 	 	 	 	1	0	0	5.353033333	0.341880342	0.256410256	0.598290598	1	8.1186	2	3	2	3	0	0	2	0	0	0	1	11.60891667	0	15.92963333	0	0	7	4	1	27.60251667	1	0	44824	1277.037037	 	 	127	3.618233618	1	48	1.367521368	45	48	0.54	0.272727273	61659	1105.407407	53745	-0.046488805	920	194	138	8	31.73789174	15490	15802	-312	23062	23865	-803	19093	18659	434	332	345	-13	508	542	-34
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	1	Blue	Top	Yang	Vivo Keyd	Kled	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	10	0	7	24	12	1	0	0	0	0	0	0	6.884183333	0.241351569	0.120675784	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	27855	672.2847949	0.257649475	0.254302481	18	0.434432824	0.14516129	5	0.120675784	4	4	 	 	17819	301.0127112	16250	0.078005115	305	10	0	2	7.602574417	3644	3281	363	5536	4786	750	4685	4478	207	73	72	1	122	115	7
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	2	Blue	Jungle	Laba	Vivo Keyd	Xin Zhao	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	3	2	9	24	12	0	0	0	0	0	1	0	6.884183333	0.072405471	0.024135157	0.868865648	0	11.49268333	4	1	3	1	0	0	2	1	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	13472	325.1488335	0.124611514	0.16674809	12	0.289621883	0.096774194	25	0.603378922	12	14	 	 	13525	197.3763475	12225	-0.046734572	45	162	115	4	4.995977474	3035	2881	154	4828	4772	56	3254	3110	144	46	51	-5	71	93	-22
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	3	Blue	Middle	tockers	Vivo Keyd	Lissandra	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	7	1	10	24	12	1	0	0	0	1	0	0	6.884183333	0.168946098	0.024135157	0.868865648	0	11.49268333	4	1	1	0	0	0	0	1	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	27499	663.692679	0.254356593	0.243516204	15	0.362027353	0.120967742	10	0.241351569	9	9	 	 	17290	288.2452132	14925	0.291746641	315	41	16	9	8.592115849	3480	3774	-294	5469	5422	47	4357	5517	-1160	80	90	-10	145	142	3
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	4	Blue	ADC	micaO	Vivo Keyd	Heimerdinger	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	4	2	13	24	12	0	0	0	0	0	0	0	6.884183333	0.096540628	0.096540628	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	33145	799.9597747	0.306580213	0.208363952	16	0.38616251	0.129032258	12	0.289621883	4	5	 	 	15566	246.6362027	14625	-0.120481928	288	4	4	0	7.047465809	3411	3727	-316	5300	5750	-450	3336	3403	-67	73	87	-14	123	144	-21
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	5	Blue	Support	Jockster	Vivo Keyd	Alistar	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	0	7	15	24	12	0	0	0	0	0	0	0	6.884183333	0	0.024135157	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	6141	148.2139984	0.056802205	0.127069273	63	1.520514883	0.508064516	13	0.313757039	15	15	 	 	11579	150.4093323	8925	-0.088353414	69	0	0	0	1.665325825	2519	2815	-296	3796	4263	-467	2771	2628	143	14	17	-3	20	26	-6
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	6	Red	Top	Zantins	KaBuM e-Sports	Aatrox	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	5	7	4	12	24	0	0	0	0	0	0	0	6.884183333	0.120675784	0.241351569	0.868865648	0	11.49268333	1	4	0	0	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	16937	408.7771521	0.17327386	0.227683038	25	0.603378922	0.15060241	3	0.072405471	11	13	 	 	14960	232.0102977	15030	-0.078005115	281	40	24	4	7.747385358	3281	3644	-363	4786	5536	-750	4478	4685	-207	72	73	-1	115	122	-7
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	7	Red	Jungle	Ranger	KaBuM e-Sports	Gragas	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	1	4	5	12	24	0	0	0	0	0	0	1	6.884183333	0.024135157	0.072405471	0.868865648	1	11.49268333	1	4	1	3	0	0	0	1	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	15168	366.0820595	0.155176118	0.179886691	38	0.917135961	0.228915663	18	0.434432824	12	12	 	 	12942	183.3055511	12810	0.046734572	42	198	149	13	5.792437651	2881	3035	-154	4772	4828	-56	3110	3254	-144	51	46	5	93	71	22
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	8	Red	Middle	dyNquedo	KaBuM e-Sports	Sion	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	1	3	7	12	24	0	0	0	0	0	0	0	6.884183333	0.024135157	0.168946098	0.868865648	0	11.49268333	1	4	0	1	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	12628	304.7787611	0.129190666	0.156912233	24	0.579243765	0.144578313	9	0.217216412	11	11	 	 	11972	159.8944489	11125	-0.291746641	268	0	0	0	6.468222043	3774	3480	294	5422	5469	-47	5517	4357	1160	90	80	10	142	145	-3
1032042	https://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT01/1032042?gameHash=6703e5c872b5c308&tab=overview	CBLoL	2019-1	2019-01-19	2	1	9.01	9	Red	ADC	TitaN	KaBuM e-Sports	Vel'koz	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	4	6	7	12	24	0	0	0	0	0	0	0	6.884183333	0.096540628	0.096540628	0.868865648	0	11.49268333	1	4	0	0	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	45766	1104.56959	0.468208743	0.265129036	20	0.482703138	0.120481928	13	0.313757039	8	8	 	 	16541	270.1679807	16500	0.120481928	349	14	14	0	8.761061947	3727	3411	316	5750	5300	450	3403	3336	67	87	73	14	144	123	21
