gameid	league	split	date	week	game	patchno	playerid	side	position	player	team	champion	ban1	ban2	ban3	ban4	ban5	gamelength	result	k	d	a	teamkills	teamdeaths	doubles	triples	quadras	pentas	fb	fbassist	fbvictim	fbtime	kpm	okpm	ckpm	fd	fdtime	teamdragkills	oppdragkills	elementals	oppelementals	firedrakes	waterdrakes	earthdrakes	airdrakes	elders	oppelders	herald	heraldtime	ft	fttime	firstmidouter	firsttothreetowers	teamtowerkills	opptowerkills	fbaron	fbarontime	teambaronkills	oppbaronkills	dmgtochamps	dmgtochampsperminute	dmgshare	earnedgoldshare	wards	wpm	wardshare	wardkills	wcpm	visionwards	visionwardbuys	visiblewardclearrate	invisiblewardclearrate	totalgold	earnedgpm	goldspent	gspd	minionkills	monsterkills	monsterkillsownjungle	monsterkillsenemyjungle	cspm	goldat10	oppgoldat10	gdat10	goldat15	oppgoldat15	gdat15	xpat10	oppxpat10	xpdat10	csat10	oppcsat10	csdat10	csat15	oppcsat15	csdat15	0	2	3	4	5	6
1032029	CBLoL	Jan-19	2019-01-19	2	1	9.01	10	Red	Support	Wos	ProGaming Esports	Thresh	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	0	2	1	3	9	0	0	0	0	0	0	0	3.409183333	0	0.032733224	0.392798691	0	11.61936667	0	3	0	0	0	0	0	0	0	0	0		0	14.67818333	0	0	0	11	0	21.25468333	0	2	3614	118.2978723	0.088396439	0.105446538	43	1.407528642	0.434343434	11	0.360065466	12	13	 	 	6821	91.85204583	5375	-0.31372549	47	0	0	0	1.538461538	2555	2723	-168	3599	4409	-810	2565	2622	-57	16	13	3	26	24	2	0	0	0	0	0	0
1032029	CBLoL	Jan-19	2019-01-19	2	1	9.01	100	Blue	Team	Team	INTZ e-Sports	 	Morgana	Galio	Akali	Varus	Ashe	30.55	1	9	3	26	9	3	 	 	 	 	1	1	0	3.409183333	0.294599018	0.098199673	0.392798691	1	11.61936667	3	0	3	0	1	0	2	0	0	0	1	17.13495	1	14.67818333	1	1	11	0	1	21.25468333	2	0	33325	1090.834697	 	 	101	3.306055646	1	51	1.669394435	40	44	0.6875	0.352941176	59828	1301.256956	51675	0.161952975	831	213	109	34	34.17348609	16953	15955	998	27325	23411	3914	19555	18224	1331	353	312	41	561	488	73	0	0	0	0	0	0
1032029	CBLoL	Jan-19	2019-01-19	2	1	9.01	200	Red	Team	Team	ProGaming Esports	 	Cassiopeia	Aatrox	Lucian	Olaf	Xin Zhao	30.55	0	3	9	5	3	9	 	 	 	 	0	0	1	3.409183333	0.098199673	0.294599018	0.392798691	0	11.61936667	0	3	0	3	0	0	0	0	0	0	0	17.13495	0	14.67818333	0	0	0	11	0	21.25468333	0	2	40884	1338.265139	 	 	99	3.240589198	1	31	1.014729951	41	45	0.4	0.232142857	46686	871.0769231	43933	-0.161952975	841	132	110	0	31.84942717	15955	16953	-998	23411	27325	-3914	18224	19555	-1331	312	353	-41	488	561	-73	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	1	Blue	Top	Fitz	Uppercut esports	Urgot	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	2	1	2	9	12	0	0	0	0	0	0	0	5.353033333	0.056980057	0.028490028	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	6621	188.6324786	0.12026811	0.194207557	15	0.427350427	0.118110236	11	0.313390313	3	3	 	 	12015	212.0558405	11075	-0.058720421	261	14	1	0	7.834757835	3267	3272	-5	5039	4798	241	4531	4830	-299	89	88	1	134	120	14	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	2	Blue	Jungle	LeChase	Uppercut esports	Lee Sin	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	2	4	6	9	12	0	0	0	0	0	0	0	5.353033333	0.056980057	0	0.598290598	0	8.1186	3	2	1	2	0	1	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	7690	219.0883191	0.139686115	0.142623507	23	0.655270655	0.181102362	14	0.398860399	11	11	 	 	10038	155.7310541	9100	-0.005479452	28	129	106	0	4.472934473	2882	3115	-233	4040	4582	-542	3397	3279	118	54	62	-8	76	93	-17	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	3	Blue	Middle	Anyyy	Uppercut esports	Corki	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	4	2	4	9	12	0	0	0	0	0	0	1	5.353033333	0.113960114	0.085470085	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	20217	575.982906	0.367234615	0.289365388	18	0.512820513	0.141732283	15	0.427350427	4	4	 	 	15662	315.9589744	14933	0.177377611	338	45	31	8	10.91168091	3609	3576	33	5493	5575	-82	4733	5141	-408	95	84	11	158	143	15	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	4	Blue	ADC	Alternative	Uppercut esports	Varus	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	1	2	5	9	12	0	0	0	0	0	0	0	5.353033333	0.028490028	0.170940171	0.598290598	0	8.1186	3	2	2	0	2	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	17388	495.3846154	0.315846836	0.236189721	20	0.56980057	0.157480315	11	0.313390313	10	10	 	 	13624	257.8962963	13520	-0.013225569	280	39	28	0	9.088319088	3505	3216	289	5290	4842	448	3216	3468	-252	92	85	7	144	131	13	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	5	Blue	Support	Damage	Uppercut esports	Tahm Kench	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	0	3	3	9	12	0	0	0	0	0	0	0	5.353033333	0	0.056980057	0.598290598	0	8.1186	3	2	0	0	0	0	0	0	0	0	0		1	15.92963333	1	1	4	7	0	27.60251667	0	1	3136	89.34472934	0.056964325	0.137613827	51	1.452991453	0.401574803	9	0.256410256	10	11	 	 	9846	150.2609687	7675	0.143106457	69	0	0	0	1.965811966	2539	2311	228	4003	3265	738	2782	2375	407	15	13	2	30	21	9	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	6	Red	Top	Robo	Flamengo eSports	Poppy	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	1	2	5	12	9	0	0	0	0	0	0	0	5.353033333	0.028490028	0.056980057	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	7522	214.3019943	0.167811886	0.190726756	16	0.455840456	0.125984252	6	0.170940171	4	5	 	 	11972	210.8307692	11745	0.058720421	261	9	5	0	7.692307692	3272	3267	5	4798	5039	-241	4830	4531	299	88	89	-1	120	134	-14	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	7	Red	Jungle	Shrimp	Flamengo eSports	Kha'zix	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	0	3	9	12	9	0	0	0	0	0	0	0	5.353033333	0	0.056980057	0.598290598	1	8.1186	2	3	2	1	0	0	2	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	8294	236.2962963	0.185034803	0.145906938	28	0.797720798	0.220472441	17	0.484330484	9	9	 	 	10233	161.2866097	9150	0.005479452	29	136	96	8	4.700854701	3115	2882	233	4582	4040	542	3279	3397	-118	62	54	8	93	76	17	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	8	Red	Middle	Goku	Flamengo eSports	Galio	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	3	2	8	12	9	0	0	0	0	1	0	0	5.353033333	0.085470085	0.113960114	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	12237	348.6324786	0.273001071	0.229773349	18	0.512820513	0.141732283	12	0.341880342	8	8	 	 	13487	253.9931624	12500	-0.177377611	288	20	16	0	8.774928775	3576	3609	-33	5575	5493	82	5141	4733	408	84	95	-11	143	158	-15	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	9	Red	ADC	brTT	Flamengo eSports	Kai'Sa	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	6	0	4	12	9	2	0	0	0	0	0	0	5.353033333	0.170940171	0.028490028	0.598290598	0	8.1186	2	3	0	2	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	13592	387.2364672	0.303230412	0.315315027	11	0.313390313	0.086614173	6	0.170940171	4	6	 	 	16806	348.551567	13700	0.013225569	302	29	21	0	9.43019943	3216	3505	-289	4842	5290	-448	3468	3216	252	85	92	-7	131	144	-13	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	10	Red	Support	Luci	Flamengo eSports	Alistar	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	2	2	7	12	9	0	0	0	0	0	0	0	5.353033333	0.056980057	0	0.598290598	0	8.1186	2	3	0	0	0	0	0	0	0	0	1		0	15.92963333	0	0	7	4	1	27.60251667	1	0	3179	90.56980057	0.070921828	0.118277929	54	1.538461538	0.42519685	7	0.199430199	20	20	 	 	9161	130.7452991	6650	-0.143106457	40	0	0	0	1.13960114	2311	2539	-228	3265	4003	-738	2375	2782	-407	13	15	-2	21	30	-9	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	100	Blue	Team	Team	Uppercut esports	 	Camille	Lissandra	Irelia	Sion	Nocturne	35.1	0	9	12	20	9	12	 	 	 	 	0	0	1	5.353033333	0.256410256	0.341880342	0.598290598	0	8.1186	3	2	3	2	2	1	0	0	0	0	0	11.60891667	1	15.92963333	1	1	4	7	0	27.60251667	0	1	55052	1568.433048	 	 	127	3.618233618	1	60	1.709401709	38	39	0.566037736	0.267857143	61185	1091.903134	56303	0.046488805	976	227	166	8	34.27350427	15802	15490	312	23865	23062	803	18659	19093	-434	345	332	13	542	508	34	0	0	0	0	0	0
1032034	CBLoL	Jan-19	2019-01-19	2	1	9.01	200	Red	Team	Team	Flamengo eSports	 	Cassiopeia	Lucian	Aatrox	Braum	Ezreal	35.1	1	12	9	33	12	9	 	 	 	 	1	0	0	5.353033333	0.341880342	0.256410256	0.598290598	1	8.1186	2	3	2	3	0	0	2	0	0	0	1	11.60891667	0	15.92963333	0	0	7	4	1	27.60251667	1	0	44824	1277.037037	 	 	127	3.618233618	1	48	1.367521368	45	48	0.54	0.272727273	61659	1105.407407	53745	-0.046488805	920	194	138	8	31.73789174	15490	15802	-312	23062	23865	-803	19093	18659	434	332	345	-13	508	542	-34	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	1	Blue	Top	Yang	Vivo Keyd	Kled	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	10	0	7	24	12	1	0	0	0	0	0	0	6.884183333	0.241351569	0.120675784	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	27855	672.2847949	0.257649475	0.254302481	18	0.434432824	0.14516129	5	0.120675784	4	4	 	 	17819	301.0127112	16250	0.078005115	305	10	0	2	7.602574417	3644	3281	363	5536	4786	750	4685	4478	207	73	72	1	122	115	7	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	2	Blue	Jungle	Laba	Vivo Keyd	Xin Zhao	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	3	2	9	24	12	0	0	0	0	0	1	0	6.884183333	0.072405471	0.024135157	0.868865648	0	11.49268333	4	1	3	1	0	0	2	1	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	13472	325.1488335	0.124611514	0.16674809	12	0.289621883	0.096774194	25	0.603378922	12	14	 	 	13525	197.3763475	12225	-0.046734572	45	162	115	4	4.995977474	3035	2881	154	4828	4772	56	3254	3110	144	46	51	-5	71	93	-22	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	3	Blue	Middle	tockers	Vivo Keyd	Lissandra	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	7	1	10	24	12	1	0	0	0	1	0	0	6.884183333	0.168946098	0.024135157	0.868865648	0	11.49268333	4	1	1	0	0	0	0	1	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	27499	663.692679	0.254356593	0.243516204	15	0.362027353	0.120967742	10	0.241351569	9	9	 	 	17290	288.2452132	14925	0.291746641	315	41	16	9	8.592115849	3480	3774	-294	5469	5422	47	4357	5517	-1160	80	90	-10	145	142	3	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	4	Blue	ADC	micaO	Vivo Keyd	Heimerdinger	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	4	2	13	24	12	0	0	0	0	0	0	0	6.884183333	0.096540628	0.096540628	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	33145	799.9597747	0.306580213	0.208363952	16	0.38616251	0.129032258	12	0.289621883	4	5	 	 	15566	246.6362027	14625	-0.120481928	288	4	4	0	7.047465809	3411	3727	-316	5300	5750	-450	3336	3403	-67	73	87	-14	123	144	-21	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	5	Blue	Support	Jockster	Vivo Keyd	Alistar	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	0	7	15	24	12	0	0	0	0	0	0	0	6.884183333	0	0.024135157	0.868865648	0	11.49268333	4	1	0	0	0	0	0	0	0	0	1		1	14.38883333	1	1	8	4	1	32.01356667	1	0	6141	148.2139984	0.056802205	0.127069273	63	1.520514883	0.508064516	13	0.313757039	15	15	 	 	11579	150.4093323	8925	-0.088353414	69	0	0	0	1.665325825	2519	2815	-296	3796	4263	-467	2771	2628	143	14	17	-3	20	26	-6	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	6	Red	Top	Zantins	KaBuM e-Sports	Aatrox	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	5	7	4	12	24	0	0	0	0	0	0	0	6.884183333	0.120675784	0.241351569	0.868865648	0	11.49268333	1	4	0	0	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	16937	408.7771521	0.17327386	0.227683038	25	0.603378922	0.15060241	3	0.072405471	11	13	 	 	14960	232.0102977	15030	-0.078005115	281	40	24	4	7.747385358	3281	3644	-363	4786	5536	-750	4478	4685	-207	72	73	-1	115	122	-7	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	7	Red	Jungle	Ranger	KaBuM e-Sports	Gragas	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	1	4	5	12	24	0	0	0	0	0	0	1	6.884183333	0.024135157	0.072405471	0.868865648	1	11.49268333	1	4	1	3	0	0	0	1	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	15168	366.0820595	0.155176118	0.179886691	38	0.917135961	0.228915663	18	0.434432824	12	12	 	 	12942	183.3055511	12810	0.046734572	42	198	149	13	5.792437651	2881	3035	-154	4772	4828	-56	3110	3254	-144	51	46	5	93	71	22	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	8	Red	Middle	dyNquedo	KaBuM e-Sports	Sion	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	1	3	7	12	24	0	0	0	0	0	0	0	6.884183333	0.024135157	0.168946098	0.868865648	0	11.49268333	1	4	0	1	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	12628	304.7787611	0.129190666	0.156912233	24	0.579243765	0.144578313	9	0.217216412	11	11	 	 	11972	159.8944489	11125	-0.291746641	268	0	0	0	6.468222043	3774	3480	294	5422	5469	-47	5517	4357	1160	90	80	10	142	145	-3	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	9	Red	ADC	TitaN	KaBuM e-Sports	Vel'koz	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	4	6	7	12	24	0	0	0	0	0	0	0	6.884183333	0.096540628	0.096540628	0.868865648	0	11.49268333	1	4	0	0	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	45766	1104.56959	0.468208743	0.265129036	20	0.482703138	0.120481928	13	0.313757039	8	8	 	 	16541	270.1679807	16500	0.120481928	349	14	14	0	8.761061947	3727	3411	316	5750	5300	450	3403	3336	67	87	73	14	144	123	21	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	10	Red	Support	Riyev	KaBuM e-Sports	Braum	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	1	4	8	12	24	0	0	0	0	0	0	0	6.884183333	0.024135157	0	0.868865648	0	11.49268333	1	4	0	0	0	0	0	0	0	0	0		0	14.38883333	0	0	4	8	0	32.01356667	0	1	7248	174.9316171	0.074150613	0.170389003	59	1.423974256	0.355421687	12	0.289621883	12	14	 	 	12541	173.6273532	9750	0.088353414	84	0	0	0	2.027353178	2815	2519	296	4263	3796	467	2628	2771	-143	17	14	3	26	20	6	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	100	Blue	Team	Team	Vivo Keyd	 	Sejuani	Irelia	Akali	Zoe	Ezreal	41.43333333	1	24	12	54	24	12	 	 	 	 	1	1	0	6.884183333	0.579243765	0.289621883	0.868865648	0	11.49268333	4	1	4	1	0	0	2	2	0	0	1	11.15078333	1	14.38883333	1	1	8	4	1	32.01356667	1	0	108112	2609.30008	 	 	124	2.992759453	1	65	1.568785197	44	47	0.596774194	0.2375	75779	1183.679807	66950	0.02625506	1022	217	135	15	29.90345937	16089	16478	-389	24929	24993	-64	18403	19136	-733	286	317	-31	481	520	-39	0	0	0	0	0	0
1032042	CBLoL	Jan-19	2019-01-19	2	1	9.01	200	Red	Team	Team	KaBuM e-Sports	 	Cassiopeia	Galio	Lucian	Fiora	Urgot	41.43333333	0	12	24	31	12	24	 	 	 	 	0	0	1	6.884183333	0.289621883	0.579243765	0.868865648	1	11.49268333	1	4	1	4	0	0	0	1	0	0	0	11.15078333	0	14.38883333	0	0	4	8	0	32.01356667	0	1	97747	2359.139179	 	 	166	4.006436042	1	55	1.327433628	54	58	0.557692308	0.361111111	68956	1019.005632	65215	-0.02625506	1024	252	187	17	30.79646018	16478	16089	389	24993	24929	64	19136	18403	733	317	286	31	520	481	39	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	1	Blue	Top	Fitz	Uppercut esports	Viktor	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	4	0	6	16	6	1	0	0	0	0	0	0	3.246166667	0.128479657	0.032119914	0.706638116	0	11.2514	4	0	0	0	0	0	0	0	0	0	1		1	12.39053333	1	1	11	2	1	25.14188333	1	0	17878	574.2398287	0.265595056	0.245572834	12	0.385438972	0.130434783	4	0.128479657	2	2	 	 	14108	321.8955032	11800	0.114221725	277	13	9	0	9.314775161	3408	3194	214	5988	5422	566	4728	4637	91	87	88	-1	131	130	1	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	2	Blue	Jungle	LeChase	Uppercut esports	Zac	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	3	0	10	16	6	1	0	0	0	0	1	0	3.246166667	0.096359743	0	0.706638116	1	11.2514	4	0	2	0	1	0	1	0	0	0	1		1	12.39053333	1	1	11	2	1	25.14188333	1	0	7597	244.0149893	0.112860814	0.190830544	15	0.481798715	0.163043478	11	0.353319058	10	10	 	 	11874	250.1396146	10250	0.188417401	27	152	95	8	5.749464668	3427	3093	334	5734	4432	1302	4058	3448	610	63	61	2	103	83	20	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	3	Blue	Middle	Anyyy	Uppercut esports	Urgot	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	5	0	7	16	6	1	0	0	0	0	0	0	3.246166667	0.160599572	0.096359743	0.706638116	0	11.2514	4	0	0	0	0	0	0	0	0	0	1		1	12.39053333	1	1	11	2	1	25.14188333	1	0	17935	576.0706638	0.266441846	0.233467779	14	0.449678801	0.152173913	8	0.256959315	7	8	 	 	13614	306.0282655	11950	0.079617142	256	4	4	0	8.35117773	3485	3343	142	6326	4859	1467	4880	4806	74	98	92	6	146	133	13	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	4	Blue	ADC	Alternative	Uppercut esports	Kog'Maw	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	2	3	10	16	6	0	0	0	0	0	1	0	3.246166667	0.064239829	0.032119914	0.706638116	0	11.2514	4	0	2	0	0	0	1	1	0	0	1		1	12.39053333	1	1	11	2	1	25.14188333	1	0	19260	618.6295503	0.286126008	0.198769891	13	0.417558887	0.141304348	3	0.096359743	4	5	 	 	12198	260.5464668	11275	0.102564103	205	32	20	0	7.6124197	3642	3348	294	5763	4860	903	3435	2901	534	87	73	14	115	115	0	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	5	Blue	Support	Damage	Uppercut esports	Thresh	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	2	3	9	16	6	0	0	0	0	1	0	0	3.246166667	0.064239829	0.032119914	0.706638116	0	11.2514	4	0	0	0	0	0	0	0	0	0	1		1	12.39053333	1	1	11	2	1	25.14188333	1	0	4643	149.1327623	0.068976275	0.131358952	38	1.220556745	0.413043478	9	0.289079229	10	10	 	 	9447	172.1845824	7250	0.176360225	49	0	0	0	1.573875803	2862	2397	465	4486	3894	592	2492	2400	92	14	11	3	23	16	7	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	6	Red	Top	fNb	ProGaming Esports	Sion	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	1	2	3	6	16	0	0	0	0	0	0	0	3.246166667	0.032119914	0.128479657	0.706638116	0	11.2514	0	4	0	0	0	0	0	0	0	0	0		0	12.39053333	0	0	2	11	0	25.14188333	0	1	5313	170.6531049	0.144034484	0.225843662	13	0.417558887	0.135416667	4	0.128479657	3	3	 	 	10602	209.2830835	10525	-0.114221725	238	0	0	0	7.644539615	3194	3408	-214	5422	5988	-566	4637	4728	-91	88	87	1	130	131	-1	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	7	Red	Jungle	Leozuxo	ProGaming Esports	Sejuani	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	0	3	5	6	16	0	0	0	0	0	0	0	3.246166667	0	0.096359743	0.706638116	0	11.2514	0	4	0	2	0	0	0	0	0	0	0		0	12.39053333	0	0	2	11	0	25.14188333	0	1	5520	177.3019272	0.149646217	0.150974683	14	0.449678801	0.145833333	9	0.289079229	11	11	 	 	8442	139.9040685	8485	-0.188417401	22	126	88	16	4.753747323	3093	3427	-334	4432	5734	-1302	3448	4058	-610	61	63	-2	83	103	-20	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	8	Red	Middle	Lynkotiko	ProGaming Esports	Vladimir	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	3	3	0	6	16	1	0	0	0	0	0	0	3.246166667	0.096359743	0.160599572	0.706638116	0	11.2514	0	4	0	0	0	0	0	0	0	0	0		0	12.39053333	0	0	2	11	0	25.14188333	0	1	9062	291.0706638	0.245669206	0.245843385	12	0.385438972	0.125	8	0.256959315	6	6	 	 	11179	227.8162741	11035	-0.079617142	253	16	13	0	8.640256959	3343	3485	-142	4859	6326	-1467	4806	4880	-74	92	98	-6	133	146	-13	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	9	Red	ADC	Luskka	ProGaming Esports	Varus	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	1	2	4	6	16	0	0	0	0	0	0	0	3.246166667	0.032119914	0.064239829	0.706638116	0	11.2514	0	4	0	2	0	0	0	0	0	0	0		0	12.39053333	0	0	2	11	0	25.14188333	0	1	12442	399.6359743	0.337300404	0.250973297	14	0.449678801	0.145833333	1	0.032119914	6	7	 	 	11327	232.5700214	10175	-0.102564103	249	17	17	0	8.543897216	3348	3642	-294	4860	5763	-903	2901	3435	-534	73	87	-14	115	115	0	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	10	Red	Support	Wos	ProGaming Esports	Alistar	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	1	6	5	6	16	0	0	0	0	0	0	1	3.246166667	0.032119914	0.064239829	0.706638116	0	11.2514	0	4	0	0	0	0	0	0	0	0	0		0	12.39053333	0	0	2	11	0	25.14188333	0	1	4550	146.1456103	0.12334969	0.126364972	43	1.381156317	0.447916667	8	0.256959315	14	15	 	 	7732	117.0989293	6075	-0.176360225	46	0	0	0	1.47751606	2397	2862	-465	3894	4486	-592	2400	2492	-92	11	14	-3	16	23	-7	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	100	Blue	Team	Team	Uppercut esports	 	Morgana	Irelia	Galio	Jayce	Lissandra	31.13333333	1	16	6	42	16	6	 	 	 	 	1	1	0	3.246166667	0.51391863	0.192719486	0.706638116	1	11.2514	4	0	4	0	1	0	2	1	0	0	1	14.64536667	1	12.39053333	1	1	11	2	1	25.14188333	1	0	67313	2162.087794	 	 	92	2.95503212	1	35	1.124197002	33	35	0.604651163	0.169811321	61241	1310.794433	52525	0.126087836	814	201	128	8	32.60171306	16824	15375	1449	28297	23467	4830	19593	18192	1401	349	325	24	518	477	41	0	0	0	0	0	0
1042195	CBLoL	Jan-19	2019-01-20	2	2	9.01	200	Red	Team	Team	ProGaming Esports	 	Lucian	Aatrox	Cassiopeia	Tristana	Ezreal	31.13333333	0	6	16	17	6	16	 	 	 	 	0	0	1	3.246166667	0.192719486	0.51391863	0.706638116	0	11.2514	0	4	0	4	0	0	0	0	0	0	0	14.64536667	0	12.39053333	0	0	2	11	0	25.14188333	0	1	36887	1184.807281	 	 	96	3.083511777	1	30	0.96359743	40	42	0.488372093	0.183673469	49282	926.6723769	46295	-0.126087836	808	159	118	16	31.05995717	15375	16824	-1449	23467	28297	-4830	18192	19593	-1401	325	349	-24	477	518	-41	0	0	0	0	0	0
1042202	CBLoL	Jan-19	2019-01-20	2	2	9.01	1	Blue	Top	Nyu	Redemption eSports	Rumble	Irelia	Akali	Aatrox	Kai'Sa	Sivir	43.48333333	0	2	3	8	13	21	0	0	0	0	0	0	0	8.904783333	0.045994634	0.045994634	0.781908777	0	5.565033333	1	6	0	0	0	0	0	0	0	0	0		0	14.84855	0	0	4	10	0	27.3903	0	2	24261	557.9379072	0.236063947	0.207384851	24	0.551935608	0.142011834	4	0.091989268	8	8	 	 	15146	219.5793024	15150	0.082474227	306	18	9	0	7.451130701	3331	3087	244	4987	5837	-850	4850	4758	92	93	80	13	127	131	-4	0	0	0	0	0	0
